Company,Ticker,Date,Open,High,Low,Close,Adj Close,Volume,Year,Month,Day,Day_of_Week,Company_Amazon,Company_Apple,Company_Facebook,Company_Google,Company_Netflix
Facebook,META,2021-06-22,332.6900024,339.9200134,332.6000061,339.0299988,338.0122681,15345300,2021,6,22,1,0.0,0.0,1.0,0.0,0.0
Facebook,META,2021-06-23,339.3500061,343.4200134,338.2000122,340.5899963,339.5675964,14817800,2021,6,23,2,0.0,0.0,1.0,0.0,0.0
Facebook,META,2021-06-24,341.8500061,344.8999939,341.7900085,343.1799927,342.1498108,12329100,2021,6,24,3,0.0,0.0,1.0,0.0,0.0
Facebook,META,2021-06-25,342.5899963,344.1199951,339.6799927,341.3699951,340.3452454,14594400,2021,6,25,4,0.0,0.0,1.0,0.0,0.0
Facebook,META,2021-06-28,342.4599915,358.1400146,341.769989,355.6400146,354.5724182,29156100,2021,6,28,0,0.0,0.0,1.0,0.0,0.0
Facebook,META,2021-06-29,356.269989,356.7399902,349.0499878,351.8900146,350.8336792,21417300,2021,6,29,1,0.0,0.0,1.0,0.0,0.0
Facebook,META,2021-06-30,352.1700134,352.9200134,347.1700134,347.7099915,346.6662292,15107500,2021,6,30,2,0.0,0.0,1.0,0.0,0.0
Facebook,META,2021-07-01,346.8200073,354.6700134,346.5,354.3900146,353.3262024,17137000,2021,7,1,3,0.0,0.0,1.0,0.0,0.0
Facebook,META,2021-07-02,355.1000061,356.4400024,352.6199951,354.7000122,353.6352844,11521300,2021,7,2,4,0.0,0.0,1.0,0.0,0.0
Facebook,META,2021-07-06,356.5,358.7900085,349.1799927,352.7799988,351.7210083,13488500,2021,7,6,1,0.0,0.0,1.0,0.0,0.0
Facebook,META,2021-07-07,355.2600098,356.4899902,350.0,350.4899902,349.4378662,14218900,2021,7,7,2,0.0,0.0,1.0,0.0,0.0
Facebook,META,2021-07-08,345.730011,348.3299866,342.5599976,345.6499939,344.6124268,14406500,2021,7,8,3,0.0,0.0,1.0,0.0,0.0
Facebook,META,2021-07-09,345.3200073,350.7099915,345.269989,350.4200134,349.368103,13018700,2021,7,9,4,0.0,0.0,1.0,0.0,0.0
Facebook,META,2021-07-12,351.230011,354.1900024,349.6400146,353.1600037,352.099884,10018600,2021,7,12,0,0.0,0.0,1.0,0.0,0.0
Facebook,META,2021-07-13,351.5,358.4899902,348.7999878,352.0899963,351.0330811,11456000,2021,7,13,1,0.0,0.0,1.0,0.0,0.0
Facebook,META,2021-07-14,354.5599976,355.2000122,346.730011,347.6300049,346.5864563,13894200,2021,7,14,2,0.0,0.0,1.0,0.0,0.0
Facebook,META,2021-07-15,349.230011,349.230011,340.2200012,344.4599915,343.4259644,14781600,2021,7,15,3,0.0,0.0,1.0,0.0,0.0
Facebook,META,2021-07-16,344.9100037,345.9899902,340.1400146,341.1600037,340.1358948,11026100,2021,7,16,4,0.0,0.0,1.0,0.0,0.0
Facebook,META,2021-07-19,337.5700073,339.7900085,334.5400085,336.9500122,335.9385071,14372300,2021,7,19,0,0.0,0.0,1.0,0.0,0.0
Facebook,META,2021-07-20,338.7999878,343.4500122,334.5,341.6600037,340.6343689,11024300,2021,7,20,1,0.0,0.0,1.0,0.0,0.0
Facebook,META,2021-07-21,341.5,346.519989,341.25,346.230011,345.1907043,9279700,2021,7,21,2,0.0,0.0,1.0,0.0,0.0
Facebook,META,2021-07-22,346.6799927,351.5400085,345.2099915,351.1900024,350.1358032,12385400,2021,7,22,3,0.0,0.0,1.0,0.0,0.0
Facebook,META,2021-07-23,360.9100037,375.3299866,357.1900024,369.7900085,368.6799622,33694300,2021,7,23,4,0.0,0.0,1.0,0.0,0.0
Facebook,META,2021-07-26,369.5799866,374.4400024,368.2200012,372.4599915,371.3418884,14925200,2021,7,26,0,0.0,0.0,1.0,0.0,0.0
Facebook,META,2021-07-27,371.9100037,373.1499939,364.5499878,367.8099976,366.7059021,15705400,2021,7,27,1,0.0,0.0,1.0,0.0,0.0
Facebook,META,2021-07-28,374.5599976,377.5499878,366.9299927,373.2799988,372.1594849,29676900,2021,7,28,2,0.0,0.0,1.0,0.0,0.0
Facebook,META,2021-07-29,361.0,365.519989,356.7399902,358.3200073,357.2444153,33413200,2021,7,29,3,0.0,0.0,1.0,0.0,0.0
Facebook,META,2021-07-30,354.0,360.730011,352.9400024,356.2999878,355.2304688,15976200,2021,7,30,4,0.0,0.0,1.0,0.0,0.0
Facebook,META,2021-08-02,358.1000061,359.3999939,350.7399902,351.9500122,350.8934937,13180400,2021,8,2,0,0.0,0.0,1.0,0.0,0.0
Facebook,META,2021-08-03,352.730011,353.769989,347.7000122,351.2399902,350.1856079,12406100,2021,8,3,1,0.0,0.0,1.0,0.0,0.0
Facebook,META,2021-08-04,352.4200134,360.480011,351.5100098,358.9200134,357.8425903,14180600,2021,8,4,2,0.0,0.0,1.0,0.0,0.0
Facebook,META,2021-08-05,359.6400146,363.8999939,356.8999939,362.9700012,361.8804321,10247200,2021,8,5,3,0.0,0.0,1.0,0.0,0.0
Facebook,META,2021-08-06,361.3999939,365.1499939,361.3999939,363.5100098,362.4188232,8925000,2021,8,6,4,0.0,0.0,1.0,0.0,0.0
Facebook,META,2021-08-09,363.7600098,365.7799988,360.75,361.6099854,360.5245056,7798900,2021,8,9,0,0.0,0.0,1.0,0.0,0.0
Facebook,META,2021-08-10,361.8299866,364.1000061,359.0400085,361.1300049,360.0459595,7469900,2021,8,10,1,0.0,0.0,1.0,0.0,0.0
Facebook,META,2021-08-11,362.1000061,362.3599854,357.8099976,359.9599915,358.8794556,8400300,2021,8,11,2,0.0,0.0,1.0,0.0,0.0
Facebook,META,2021-08-12,358.4500122,363.0,357.1099854,362.6499939,361.5613708,7170700,2021,8,12,3,0.0,0.0,1.0,0.0,0.0
Facebook,META,2021-08-13,362.9700012,364.6600037,361.480011,363.1799927,362.0897827,7195700,2021,8,13,4,0.0,0.0,1.0,0.0,0.0
Facebook,META,2021-08-16,362.519989,366.9500122,357.3800049,366.5599976,365.4596558,11222100,2021,8,16,0,0.0,0.0,1.0,0.0,0.0
Facebook,META,2021-08-17,362.980011,364.6700134,355.0700073,358.4500122,357.3740234,12328700,2021,8,17,1,0.0,0.0,1.0,0.0,0.0
Facebook,META,2021-08-18,356.25,359.8599854,355.1499939,355.4500122,354.3829956,10042400,2021,8,18,2,0.0,0.0,1.0,0.0,0.0
Facebook,META,2021-08-19,351.3500061,357.5700073,351.0,355.1199951,354.0539551,12004500,2021,8,19,3,0.0,0.0,1.0,0.0,0.0
Facebook,META,2021-08-20,354.6000061,359.9899902,353.3099976,359.3699951,358.2912292,8697700,2021,8,20,4,0.0,0.0,1.0,0.0,0.0
Facebook,META,2021-08-23,359.4400024,365.6900024,359.1000061,363.3500061,362.2592773,10942000,2021,8,23,0,0.0,0.0,1.0,0.0,0.0
Facebook,META,2021-08-24,363.6600037,367.9599915,361.8399963,365.5100098,364.4127808,9235100,2021,8,24,1,0.0,0.0,1.0,0.0,0.0
Facebook,META,2021-08-25,365.6000061,370.8599854,365.3999939,368.3900146,367.2841797,9684500,2021,8,25,2,0.0,0.0,1.0,0.0,0.0
Facebook,META,2021-08-26,368.3800049,369.4400024,364.1300049,364.3800049,363.2862244,7888700,2021,8,26,3,0.0,0.0,1.0,0.0,0.0
Facebook,META,2021-08-27,365.1000061,373.7399902,364.0799866,372.6300049,371.5114441,11219100,2021,8,27,4,0.0,0.0,1.0,0.0,0.0
Facebook,META,2021-08-30,372.5599976,381.4899902,370.519989,380.6600037,379.517334,13547300,2021,8,30,0,0.0,0.0,1.0,0.0,0.0
Facebook,META,2021-08-31,379.9500122,382.7600098,378.7999878,379.3800049,378.2411804,12345400,2021,8,31,1,0.0,0.0,1.0,0.0,0.0
Facebook,META,2021-09-01,379.5899963,384.3299866,378.8099976,382.0499878,380.9031372,11567200,2021,9,1,2,0.0,0.0,1.0,0.0,0.0
Facebook,META,2021-09-02,381.5,381.75,374.0599976,375.2799988,374.1534729,14832900,2021,9,2,3,0.0,0.0,1.0,0.0,0.0
Facebook,META,2021-09-03,374.75,377.1600037,373.1099854,376.2600098,375.1305542,7509600,2021,9,3,4,0.0,0.0,1.0,0.0,0.0
Facebook,META,2021-09-07,375.8800049,382.9599915,373.1499939,382.1799927,381.0327454,10793800,2021,9,7,1,0.0,0.0,1.0,0.0,0.0
Facebook,META,2021-09-08,380.1600037,380.8699951,374.7900085,377.5700073,376.4365845,11067200,2021,9,8,2,0.0,0.0,1.0,0.0,0.0
Facebook,META,2021-09-09,377.6400146,379.8299866,376.5700073,378.0,376.8652954,9098900,2021,9,9,3,0.0,0.0,1.0,0.0,0.0
Facebook,META,2021-09-10,381.3599854,383.7900085,378.2600098,378.6900024,377.5532227,11549600,2021,9,10,4,0.0,0.0,1.0,0.0,0.0
Facebook,META,2021-09-13,381.6799927,381.75,374.3500061,376.5100098,375.3797913,13026300,2021,9,13,0,0.0,0.0,1.0,0.0,0.0
Facebook,META,2021-09-14,377.3999939,378.5899963,375.1099854,376.5299988,375.3996887,8711600,2021,9,14,1,0.0,0.0,1.0,0.0,0.0
Facebook,META,2021-09-15,377.0,377.5599976,367.6700134,373.9200134,372.7975769,17940300,2021,9,15,2,0.0,0.0,1.0,0.0,0.0
Facebook,META,2021-09-16,372.7900085,373.5599976,369.7099915,373.0599976,371.940155,11934200,2021,9,16,3,0.0,0.0,1.0,0.0,0.0
Facebook,META,2021-09-17,371.4100037,371.4100037,361.5899963,364.7200012,363.6251831,26299000,2021,9,17,4,0.0,0.0,1.0,0.0,0.0
Facebook,META,2021-09-20,359.2999878,361.0299988,349.7999878,355.7000122,354.6322327,19822800,2021,9,20,0,0.0,0.0,1.0,0.0,0.0
Facebook,META,2021-09-21,358.5,360.0400085,355.1900024,357.480011,356.4069214,11751900,2021,9,21,1,0.0,0.0,1.0,0.0,0.0
Facebook,META,2021-09-22,347.230011,349.8399963,340.6900024,343.2099915,342.179718,43692900,2021,9,22,2,0.0,0.0,1.0,0.0,0.0
Facebook,META,2021-09-23,345.3599854,349.6700134,343.0,345.9599915,344.9214783,21806300,2021,9,23,3,0.0,0.0,1.0,0.0,0.0
Facebook,META,2021-09-24,343.2399902,354.3500061,342.3699951,352.9599915,351.9004517,18801900,2021,9,24,4,0.0,0.0,1.0,0.0,0.0
Facebook,META,2021-09-27,349.8099976,355.1499939,347.0799866,353.5799866,352.5185852,15205800,2021,9,27,0,0.0,0.0,1.0,0.0,0.0
Facebook,META,2021-09-28,347.9700012,349.6000061,338.9200134,340.6499939,339.6274109,21710300,2021,9,28,1,0.0,0.0,1.0,0.0,0.0
Facebook,META,2021-09-29,343.1499939,345.230011,338.8800049,339.6099854,338.5905151,14452200,2021,9,29,2,0.0,0.0,1.0,0.0,0.0
Facebook,META,2021-09-30,340.4500122,342.7999878,338.1499939,339.3900146,338.3712158,16547100,2021,9,30,3,0.0,0.0,1.0,0.0,0.0
Facebook,META,2021-10-01,341.6099854,345.019989,338.6400146,343.0100098,341.9803467,14905300,2021,10,1,4,0.0,0.0,1.0,0.0,0.0
Facebook,META,2021-10-04,335.5299988,335.9400024,322.7000122,326.230011,325.2507324,42885000,2021,10,4,0,0.0,0.0,1.0,0.0,0.0
Facebook,META,2021-10-05,328.5799866,335.1799927,326.1600037,332.9599915,331.9605103,35377900,2021,10,5,1,0.0,0.0,1.0,0.0,0.0
Facebook,META,2021-10-06,329.7399902,334.3800049,325.7999878,333.6400146,332.6384888,26443000,2021,10,6,2,0.0,0.0,1.0,0.0,0.0
Facebook,META,2021-10-07,337.0,338.8399963,328.980011,329.2200012,328.2317505,28307500,2021,10,7,3,0.0,0.0,1.0,0.0,0.0
Facebook,META,2021-10-08,331.5100098,333.3999939,328.7099915,330.0499878,329.0592346,15946100,2021,10,8,4,0.0,0.0,1.0,0.0,0.0
Facebook,META,2021-10-11,327.6300049,330.4599915,325.3099976,325.4500122,324.473053,14708200,2021,10,11,0,0.0,0.0,1.0,0.0,0.0
Facebook,META,2021-10-12,323.0299988,324.3800049,317.3699951,323.769989,322.7980957,31658700,2021,10,12,1,0.0,0.0,1.0,0.0,0.0
Facebook,META,2021-10-13,326.9700012,327.0,322.6600037,324.5400085,323.5657959,14761500,2021,10,13,2,0.0,0.0,1.0,0.0,0.0
Facebook,META,2021-10-14,328.3599854,330.519989,327.1000061,328.5299988,327.5437927,14302200,2021,10,14,3,0.0,0.0,1.0,0.0,0.0
Facebook,META,2021-10-15,328.6799927,329.0700073,322.5100098,324.7600098,323.7851563,21596400,2021,10,15,4,0.0,0.0,1.0,0.0,0.0
Facebook,META,2021-10-18,328.9500122,335.8900146,327.5,335.3399963,334.333374,21585000,2021,10,18,0,0.0,0.0,1.0,0.0,0.0
Facebook,META,2021-10-19,339.6499939,342.4599915,337.2799988,339.9899902,338.9693909,18786300,2021,10,19,1,0.0,0.0,1.0,0.0,0.0
Facebook,META,2021-10-20,343.4500122,343.980011,339.4500122,340.7799988,339.7570496,13639500,2021,10,20,2,0.0,0.0,1.0,0.0,0.0
Facebook,META,2021-10-21,340.2799988,342.3099976,337.7999878,341.8800049,340.8537292,16354400,2021,10,21,3,0.0,0.0,1.0,0.0,0.0
Facebook,META,2021-10-22,326.3500061,329.6300049,321.1099854,324.6099854,323.6355591,35224500,2021,10,22,4,0.0,0.0,1.0,0.0,0.0
Facebook,META,2021-10-25,320.2999878,329.5599976,319.7200012,328.6900024,327.7033386,38409000,2021,10,25,0,0.0,0.0,1.0,0.0,0.0
Facebook,META,2021-10-26,328.2600098,330.2099915,309.6000061,315.8099976,314.8619995,65654000,2021,10,26,1,0.0,0.0,1.0,0.0,0.0
Facebook,META,2021-10-27,314.1900024,319.25,312.0599976,312.2200012,311.2827759,29971800,2021,10,27,2,0.0,0.0,1.0,0.0,0.0
Facebook,META,2021-10-28,312.9899902,325.519989,308.1099854,316.9200134,315.9686584,50806800,2021,10,28,3,0.0,0.0,1.0,0.0,0.0
Facebook,META,2021-10-29,320.1900024,326.0,319.6000061,323.5700073,322.5986938,37059400,2021,10,29,4,0.0,0.0,1.0,0.0,0.0
Facebook,META,2021-11-01,326.0400085,333.4500122,326.0,329.980011,328.9894714,31518900,2021,11,1,0,0.0,0.0,1.0,0.0,0.0
Facebook,META,2021-11-02,331.3800049,334.7900085,323.7999878,328.0799866,327.0951538,28353000,2021,11,2,1,0.0,0.0,1.0,0.0,0.0
Facebook,META,2021-11-03,327.4899902,332.1499939,323.2000122,331.6199951,330.6245422,20786500,2021,11,3,2,0.0,0.0,1.0,0.0,0.0
Facebook,META,2021-11-04,334.0100098,337.269989,332.6499939,335.8500061,334.8418274,22495300,2021,11,4,3,0.0,0.0,1.0,0.0,0.0
Facebook,META,2021-11-05,340.3099976,346.7900085,339.6400146,341.1300049,340.1059875,26872800,2021,11,5,4,0.0,0.0,1.0,0.0,0.0
Facebook,META,2021-11-08,344.4200134,344.7900085,338.3399963,338.6199951,337.6034851,18342500,2021,11,8,0,0.0,0.0,1.0,0.0,0.0
Facebook,META,2021-11-09,340.0,341.3099976,334.4700012,335.3699951,334.3632813,17556700,2021,11,9,1,0.0,0.0,1.0,0.0,0.0
Facebook,META,2021-11-10,332.4899902,333.1900024,325.5100098,327.6400146,326.6564941,21872600,2021,11,10,2,0.0,0.0,1.0,0.0,0.0
Facebook,META,2021-11-11,329.8200073,332.4599915,327.0,327.7399902,326.7561951,12376600,2021,11,11,3,0.0,0.0,1.0,0.0,0.0
Facebook,META,2021-11-12,330.1799927,341.8599854,329.7799988,340.8900146,339.8666992,25414300,2021,11,12,4,0.0,0.0,1.0,0.0,0.0
Facebook,META,2021-11-15,344.3399963,353.6499939,343.2000122,347.5599976,346.5166931,25076600,2021,11,15,0,0.0,0.0,1.0,0.0,0.0
Facebook,META,2021-11-16,343.8299866,346.6499939,340.8699951,342.9599915,341.930481,18181100,2021,11,16,1,0.0,0.0,1.0,0.0,0.0
Facebook,META,2021-11-17,344.2399902,347.2999878,340.1000061,340.769989,339.7470398,13602800,2021,11,17,2,0.0,0.0,1.0,0.0,0.0
Facebook,META,2021-11-18,339.7200012,342.4599915,335.2999878,338.6900024,337.6733093,17487200,2021,11,18,3,0.0,0.0,1.0,0.0,0.0
Facebook,META,2021-11-19,342.2000122,352.1000061,339.8999939,345.2999878,344.2634583,26488500,2021,11,19,4,0.0,0.0,1.0,0.0,0.0
Facebook,META,2021-11-22,349.0499878,353.8299866,340.5100098,341.0100098,339.9863892,27116800,2021,11,22,0,0.0,0.0,1.0,0.0,0.0
Facebook,META,2021-11-23,338.9299927,341.3999939,333.5,337.25,336.2376404,17225000,2021,11,23,1,0.0,0.0,1.0,0.0,0.0
Facebook,META,2021-11-24,336.0,341.7799988,332.8099976,341.0599976,340.0361938,13566200,2021,11,24,2,0.0,0.0,1.0,0.0,0.0
Facebook,META,2021-11-26,335.7999878,337.75,331.8999939,333.1199951,332.1200256,14750700,2021,11,26,4,0.0,0.0,1.0,0.0,0.0
Facebook,META,2021-11-29,336.8900146,340.6700134,335.3099976,338.0299988,337.0152893,16650900,2021,11,29,0,0.0,0.0,1.0,0.0,0.0
Facebook,META,2021-11-30,335.0,335.8099976,323.4299927,324.4599915,323.4859924,25390000,2021,11,30,1,0.0,0.0,1.0,0.0,0.0
Facebook,META,2021-12-01,330.2900085,330.5,310.2900085,310.6000061,309.6676331,30329600,2021,12,1,2,0.0,0.0,1.0,0.0,0.0
Facebook,META,2021-12-02,311.3999939,314.6000061,307.2000122,310.3900146,309.4582825,24396200,2021,12,2,3,0.0,0.0,1.0,0.0,0.0
Facebook,META,2021-12-03,313.730011,313.75,299.5,306.8399963,305.9189148,27471000,2021,12,3,4,0.0,0.0,1.0,0.0,0.0
Facebook,META,2021-12-06,308.1300049,320.1000061,306.3399963,317.8699951,316.9158325,21758300,2021,12,6,0,0.0,0.0,1.0,0.0,0.0
Facebook,META,2021-12-07,321.5700073,326.5400085,321.0,322.8099976,321.8409424,18794000,2021,12,7,1,0.0,0.0,1.0,0.0,0.0
Facebook,META,2021-12-08,325.0,332.75,323.0700073,330.5599976,329.5677185,19937700,2021,12,8,2,0.0,0.0,1.0,0.0,0.0
Facebook,META,2021-12-09,329.5400085,336.1300049,328.0,329.8200073,328.8299255,16879200,2021,12,9,3,0.0,0.0,1.0,0.0,0.0
Facebook,META,2021-12-10,332.5599976,335.0299988,326.3699951,329.75,328.7601318,14528000,2021,12,10,4,0.0,0.0,1.0,0.0,0.0
Facebook,META,2021-12-13,330.9500122,341.0899963,329.5899963,334.4899902,333.4859009,22948700,2021,12,13,0,0.0,0.0,1.0,0.0,0.0
Facebook,META,2021-12-14,328.0499878,335.7000122,327.6499939,333.7399902,332.7381592,20461000,2021,12,14,1,0.0,0.0,1.0,0.0,0.0
Facebook,META,2021-12-15,332.4899902,342.1099854,323.980011,341.6600037,340.6343689,24681300,2021,12,15,2,0.0,0.0,1.0,0.0,0.0
Facebook,META,2021-12-16,338.980011,344.4599915,333.7399902,334.8999939,333.8946533,22635000,2021,12,16,3,0.0,0.0,1.0,0.0,0.0
Facebook,META,2021-12-17,332.7999878,337.1099854,330.75,333.7900085,332.7880249,40012600,2021,12,17,4,0.0,0.0,1.0,0.0,0.0
Facebook,META,2021-12-20,329.7799988,329.8999939,322.5299988,325.4500122,324.473053,17901800,2021,12,20,0,0.0,0.0,1.0,0.0,0.0
Facebook,META,2021-12-21,326.4100037,336.0,323.75,334.2000122,333.1968079,16116800,2021,12,21,1,0.0,0.0,1.0,0.0,0.0
Facebook,META,2021-12-22,333.7999878,334.5100098,328.2600098,330.4500122,329.4580688,16764600,2021,12,22,2,0.0,0.0,1.0,0.0,0.0
Facebook,META,2021-12-23,330.1000061,336.6700134,328.3599854,335.2399902,334.2336731,13987700,2021,12,23,3,0.0,0.0,1.0,0.0,0.0
Facebook,META,2021-12-27,338.8500061,347.8699951,338.0100098,346.1799927,345.1407776,17795000,2021,12,27,0,0.0,0.0,1.0,0.0,0.0
Facebook,META,2021-12-28,346.6300049,352.7099915,345.2000122,346.2200012,345.1806946,16637600,2021,12,28,1,0.0,0.0,1.0,0.0,0.0
Facebook,META,2021-12-29,346.9100037,349.6900024,341.6400146,342.9400024,341.910553,10747000,2021,12,29,2,0.0,0.0,1.0,0.0,0.0
Facebook,META,2021-12-30,344.0,347.230011,343.2200012,344.3599854,343.3262634,10593300,2021,12,30,3,0.0,0.0,1.0,0.0,0.0
Facebook,META,2021-12-31,343.019989,343.4400024,336.269989,336.3500061,335.340332,12870500,2021,12,31,4,0.0,0.0,1.0,0.0,0.0
Facebook,META,2022-01-03,338.2999878,341.0799866,337.1900024,338.5400085,337.5237732,14537900,2022,1,3,0,0.0,0.0,1.0,0.0,0.0
Facebook,META,2022-01-04,339.9500122,343.0899963,331.8699951,336.5299988,335.5197754,15998000,2022,1,4,1,0.0,0.0,1.0,0.0,0.0
Facebook,META,2022-01-05,333.019989,335.7600098,323.8399963,324.1700134,323.1968994,20564500,2022,1,5,2,0.0,0.0,1.0,0.0,0.0
Facebook,META,2022-01-06,322.8200073,339.1700134,322.7200012,332.4599915,331.4619751,27962800,2022,1,6,3,0.0,0.0,1.0,0.0,0.0
Facebook,META,2022-01-07,332.7399902,337.0,328.8800049,331.7900085,330.7940063,14722000,2022,1,7,4,0.0,0.0,1.0,0.0,0.0
Facebook,META,2022-01-10,325.3099976,328.3399963,315.4299927,328.0700073,327.0851746,24942400,2022,1,10,0,0.0,0.0,1.0,0.0,0.0
Facebook,META,2022-01-11,326.7799988,334.6300049,325.2799988,334.3699951,333.366272,16226800,2022,1,11,1,0.0,0.0,1.0,0.0,0.0
Facebook,META,2022-01-12,335.1799927,336.3699951,330.0299988,333.2600098,332.2595825,14104900,2022,1,12,2,0.0,0.0,1.0,0.0,0.0
Facebook,META,2022-01-13,334.980011,335.6300049,325.7600098,326.480011,325.4999695,14797100,2022,1,13,3,0.0,0.0,1.0,0.0,0.0
Facebook,META,2022-01-14,321.7900085,332.730011,321.2099915,331.8999939,330.9036865,16868500,2022,1,14,4,0.0,0.0,1.0,0.0,0.0
Facebook,META,2022-01-18,323.2900085,324.2099915,317.6400146,318.1499939,317.1949768,22645600,2022,1,18,1,0.0,0.0,1.0,0.0,0.0
Facebook,META,2022-01-19,319.5799866,327.1000061,319.3299866,319.5899963,318.6306458,20814700,2022,1,19,2,0.0,0.0,1.0,0.0,0.0
Facebook,META,2022-01-20,323.8999939,327.8200073,315.980011,316.5599976,315.6097107,16925000,2022,1,20,3,0.0,0.0,1.0,0.0,0.0
Facebook,META,2022-01-21,314.8099976,318.3099976,303.0400085,303.1700134,302.2599182,28710700,2022,1,21,4,0.0,0.0,1.0,0.0,0.0
Facebook,META,2022-01-24,297.8399963,309.5299988,289.0100098,308.7099915,307.7832642,38878100,2022,1,24,0,0.0,0.0,1.0,0.0,0.0
Facebook,META,2022-01-25,299.9500122,306.230011,297.5799866,300.1499939,299.2489929,25108500,2022,1,25,1,0.0,0.0,1.0,0.0,0.0
Facebook,META,2022-01-26,307.0100098,307.5100098,290.8500061,294.6300049,293.745575,28348800,2022,1,26,2,0.0,0.0,1.0,0.0,0.0
Facebook,META,2022-01-27,297.75,301.7099915,294.2600098,294.6400146,293.7555542,21629900,2022,1,27,3,0.0,0.0,1.0,0.0,0.0
Facebook,META,2022-01-28,295.6199951,301.8999939,293.0299988,301.7099915,300.8043213,21871600,2022,1,28,4,0.0,0.0,1.0,0.0,0.0
Facebook,META,2022-01-31,300.6799927,313.7900085,299.3200073,313.2600098,312.3196106,21579500,2022,1,31,0,0.0,0.0,1.0,0.0,0.0
Facebook,META,2022-02-01,314.5599976,319.6600037,312.1199951,319.0,318.0424194,18023800,2022,2,1,1,0.0,0.0,1.0,0.0,0.0
Facebook,META,2022-02-02,327.8200073,328.0,316.8699951,323.0,322.030426,58458300,2022,2,2,2,0.0,0.0,1.0,0.0,0.0
Facebook,META,2022-02-03,244.6499939,248.0,235.75,237.7599945,237.0462799,188119900,2022,2,3,3,0.0,0.0,1.0,0.0,0.0
Facebook,META,2022-02-04,234.9700012,242.6100006,230.1100006,237.0899963,236.3782959,89342200,2022,2,4,4,0.0,0.0,1.0,0.0,0.0
Facebook,META,2022-02-07,237.6999969,238.3000031,224.0099945,224.9100037,224.2348633,88613800,2022,2,7,0,0.0,0.0,1.0,0.0,0.0
Facebook,META,2022-02-08,220.8500061,225.7700043,216.1499939,220.1799927,219.519043,94729700,2022,2,8,1,0.0,0.0,1.0,0.0,0.0
Facebook,META,2022-02-09,224.1999969,233.3699951,222.2100067,232.0,231.3035583,86563300,2022,2,9,2,0.0,0.0,1.0,0.0,0.0
Facebook,META,2022-02-10,228.2700043,235.0,226.6999969,228.0700073,227.3853912,49310400,2022,2,10,3,0.0,0.0,1.0,0.0,0.0
Facebook,META,2022-02-11,228.4600067,230.4199982,218.7700043,219.5500031,218.8909302,46156900,2022,2,11,4,0.0,0.0,1.0,0.0,0.0
Facebook,META,2022-02-14,219.3099976,221.0,214.7799988,217.6999969,217.0465088,38184000,2022,2,14,0,0.0,0.0,1.0,0.0,0.0
Facebook,META,2022-02-15,220.4700012,221.1499939,215.0599976,221.0,220.3365936,42685500,2022,2,15,1,0.0,0.0,1.0,0.0,0.0
Facebook,META,2022-02-16,212.4100037,217.4600067,212.3600006,216.5399933,215.8899689,45817500,2022,2,16,2,0.0,0.0,1.0,0.0,0.0
Facebook,META,2022-02-17,214.0200043,217.5,207.1600037,207.7100067,207.0864868,38747500,2022,2,17,3,0.0,0.0,1.0,0.0,0.0
Facebook,META,2022-02-18,209.3899994,210.75,205.1799927,206.1600037,205.541153,37128400,2022,2,18,4,0.0,0.0,1.0,0.0,0.0
Facebook,META,2022-02-22,202.3399963,207.4799957,200.0599976,202.0800018,201.4733887,39852400,2022,2,22,1,0.0,0.0,1.0,0.0,0.0
Facebook,META,2022-02-23,204.1600037,206.9400024,198.0500031,198.4499969,197.8542786,44481400,2022,2,23,2,0.0,0.0,1.0,0.0,0.0
Facebook,META,2022-02-24,191.0599976,208.3500061,190.2200012,207.6000061,206.9768219,49957200,2022,2,24,3,0.0,0.0,1.0,0.0,0.0
Facebook,META,2022-02-25,204.9400024,211.3200073,203.1799927,210.4799957,209.8481598,37627600,2022,2,25,4,0.0,0.0,1.0,0.0,0.0
Facebook,META,2022-02-28,207.6799927,213.1499939,206.8300018,211.0299988,210.3965149,34239800,2022,2,28,0,0.0,0.0,1.0,0.0,0.0
Facebook,META,2022-03-01,209.8699951,211.75,202.2200012,203.4900055,202.8791504,27094900,2022,3,1,1,0.0,0.0,1.0,0.0,0.0
Facebook,META,2022-03-02,204.7799988,209.1499939,202.0200043,208.1100006,207.4852905,29452100,2022,3,2,2,0.0,0.0,1.0,0.0,0.0
Facebook,META,2022-03-03,209.0200043,209.0800018,201.4199982,202.9700012,202.3607178,27263500,2022,3,3,3,0.0,0.0,1.0,0.0,0.0
Facebook,META,2022-03-04,202.3699951,205.8899994,198.7899933,200.0599976,199.4594421,32130900,2022,3,4,4,0.0,0.0,1.0,0.0,0.0
Facebook,META,2022-03-07,200.7899933,200.8899994,187.2799988,187.4700012,186.9072418,38560600,2022,3,7,0,0.0,0.0,1.0,0.0,0.0
Facebook,META,2022-03-08,187.8500061,196.6999969,186.1100006,190.2899933,189.7187653,37508100,2022,3,8,1,0.0,0.0,1.0,0.0,0.0
Facebook,META,2022-03-09,195.7400055,199.1000061,193.9199982,198.5,197.9041443,31894700,2022,3,9,2,0.0,0.0,1.0,0.0,0.0
Facebook,META,2022-03-10,194.8399963,196.2799988,191.0700073,195.2100067,194.6240234,24853000,2022,3,10,3,0.0,0.0,1.0,0.0,0.0
Facebook,META,2022-03-11,192.6399994,193.5599976,186.6699982,187.6100006,187.0468292,34694500,2022,3,11,4,0.0,0.0,1.0,0.0,0.0
